"327","2","Raspberry_Pi_3","2017-07-03 06:00:05","28.02","19","0.37","0.37","0.37","2.41673","off"
"328","2","Raspberry_Pi_3","2017-07-03 06:05:06","28.02","19","0.12","1.9","0.37","4.06959","off"
"329","2","Raspberry_Pi_3","2017-07-03 06:10:06","28.02","19","1.9","0.37","0.37","2.41673","off"
"330","2","Raspberry_Pi_3","2017-07-03 06:15:06","28.02","19","0.27","1.91","0.37","4.07632","off"
"331","2","Raspberry_Pi_3","2017-07-03 06:20:05","28.02","19","0.36","0.36","0.36","2.39893","off"
"332","2","Raspberry_Pi_3","2017-07-03 06:25:05","28.02","19","0.31","1.91","0.37","4.07632","off"
"333","2","Raspberry_Pi_3","2017-07-03 06:30:06","28.02","19","0.33","1.91","0.37","4.07632","off"
"334","2","Raspberry_Pi_3","2017-07-03 06:35:06","28.02","19","0.37","0.37","0.37","2.41673","off"
"335","2","Raspberry_Pi_3","2017-07-03 06:40:06","28.02","19","0.35","1.91","0.31","4.07237","off"
"336","2","Raspberry_Pi_3","2017-07-03 06:45:06","29.02","20","0.38","1.9","0.37","4.06959","off"
"337","2","Raspberry_Pi_3","2017-07-03 06:50:06","28.02","19","0.41","0.41","0.41","2.48681","off"
"338","2","Raspberry_Pi_3","2017-07-03 06:55:05","28.02","19","0.41","1.91","0.37","4.07632","off"
"339","2","Raspberry_Pi_3","2017-07-03 07:00:06","28.02","19","0.37","0.37","0.37","2.41673","off"
"340","2","Raspberry_Pi_3","2017-07-03 07:05:05","28.02","19","0.44","1.9","0.38","4.07031","off"
"341","2","Raspberry_Pi_3","2017-07-03 07:10:06","28.02","19","0.46","1.91","0.37","4.07632","off"
"342","2","Raspberry_Pi_3","2017-07-03 07:15:06","28.02","19","0.37","0.37","0.37","2.41673","off"
"343","2","Raspberry_Pi_3","2017-07-03 07:20:06","28.02","19","0.37","0.37","0.37","2.41673","off"
"344","2","Raspberry_Pi_3","2017-07-03 07:25:06","28.02","19","0.52","1.9","0.37","4.06959","off"
"345","2","Raspberry_Pi_3","2017-07-03 07:30:06","28.02","19","0.36","0.36","0.36","2.39893","off"
"346","2","Raspberry_Pi_3","2017-07-03 07:35:06","28.02","19","0.37","0.37","0.37","2.41673","off"
"347","2","Raspberry_Pi_3","2017-07-03 07:40:06","28.02","19","0.37","0.37","0.37","2.41673","off"
"348","2","Raspberry_Pi_3","2017-07-03 07:45:05","28.02","19","1.91","0.37","0.38","2.43441","off"
"349","2","Raspberry_Pi_3","2017-07-03 07:50:06","28.02","19","0.53","1.9","0.37","4.06959","off"
"350","2","Raspberry_Pi_3","2017-07-03 07:55:06","28.02","19","0.54","1.9","0.37","4.06959","off"
"351","2","Raspberry_Pi_3","2017-07-03 08:00:06","28.02","19","0.37","0.37","0.37","2.41673","off"
